customer_id,customer_name,email,phone,city,loyalty_status,start_date,end_date,current_flag
CUST00445,Myra Mehta,myra.mehta445@outlook.com,+916091718559,,Bronze,2025-01-12,,Y
CUST00115,Saanvi Khan,,+918836898292,Mumbai,Bronze,2024-12-26,2025-01-27,N
CUST00716,Kavya Subramanian,,+917329581118,Chennai,Silver,2025-01-03,,Y
CUST01030,Saanvi Bose,saanvi.bose1030@gmail.com,+916076659525,Hyderabad,Silver,2025-02-13,2025-04-06,N
CUST00582,Nikhil Kumar,,+918639321593,Mumbai,Gold,2024-12-28,,Y
CUST00505,Vihaan Rao,vihaan.rao505@outlook.com,,Mumbai,Platinum,2025-01-10,,Y
CUST00125,Rahul Krishnan,rahul.krishnan125@rediffmail.com,+917615844692,,Platinum,2025-03-04,,Y
CUST00326,Aditya Khan,,+916702271782,,Platinum,2025-02-18,,Y
CUST00260,Reyansh Verma,reyansh.verma260@outlook.com,+919324832422,Mumbai,Platinum,2025-01-16,2025-03-12,N
CUST00003,Ishaan Naidu,ishaan.naidu3@yahoo.com,,Bangalore,Gold,2024-12-27,,Y
CUST00045,Pooja Patel,pooja.patel45@gmail.com,+918021429134,Chennai,Bronze,2025-03-05,,Y
CUST00092,Pranav Khan,,,,Silver,2024-12-22,,Y
CUST00112,Swetha Verma,swetha.verma112@gmail.com,,Mumbai,Platinum,2025-01-31,,Y
CUST00475,Reyansh Joshi,,+917285160123,Chennai,Gold,2025-01-13,,Y
CUST00867,Sai Pillai,sai.pillai867@gmail.com,,Bangalore,Platinum,2025-02-24,,Y
CUST00802,Divya Joshi,divya.joshi802@rediffmail.com,,,Platinum,2024-12-21,2025-02-02,N
CUST00128,Ananya Bose,ananya.bose128@yahoo.com,+919876876876,Mumbai,Platinum,2024-12-25,,Y
CUST00852,Rohan Krishnan,rohan.krishnan852@gmail.com,+917000664584,Mumbai,Platinum,2025-01-15,,Y
CUST01133,Rohan Pillai,,+919397140405,,Platinum,2025-01-03,,Y
CUST00524,Meera Chopra,,+916584541694,Mumbai,Silver,2025-01-25,,Y
CUST00617,Kavya Subramanian,kavya.subramanian617@gmail.com,,Hyderabad,Platinum,2025-01-07,,Y
CUST00325,Gayathri Kulkarni,gayathri.kulkarni325@yahoo.com,+917298338104,Mumbai,Bronze,2025-01-03,,Y
CUST00194,Vikram Bose,vikram.bose194@outlook.com,+918171046318,Chennai,Bronze,2025-03-05,,Y
CUST00690,Myra Khan,myra.khan690@gmail.com,+919154822404,Hyderabad,Platinum,2025-01-06,,Y
CUST01124,Ishaan Shetty,,+916181718389,Chennai,Bronze,2025-02-19,,Y
CUST00746,Ananya Sharma,ananya.sharma746@yahoo.com,+916181340104,Mumbai,Platinum,2025-01-05,2025-02-28,N
CUST00818,Suresh Chopra,suresh.chopra818@yahoo.com,+917622367565,Chennai,Bronze,2024-12-24,,Y
CUST01138,Arjun Joshi,,+919210203874,Chennai,Silver,2025-01-21,2025-03-01,N
CUST00257,Divya Nair,divya.nair257@outlook.com,+917260086611,Chennai,Platinum,2025-01-08,,Y
CUST01112,Myra Mehta,myra.mehta1112@yahoo.com,,,Gold,2024-12-21,,Y
CUST01039,Myra Sharma,myra.sharma1039@gmail.com,+918347201248,,Gold,2024-12-23,,Y
CUST00555,Pranav Bose,,+918080678641,Hyderabad,Gold,2024-12-30,,Y
CUST00570,Pooja Subramanian,,+916701223954,Hyderabad,Bronze,2024-12-23,2025-01-18,N
CUST00766,Suresh Rao,suresh.rao766@rediffmail.com,+916855010994,Hyderabad,Silver,2025-01-22,,Y
CUST00103,Ira Gupta,ira.gupta103@gmail.com,+919198759850,Mumbai,Bronze,2025-01-01,2025-02-27,N
CUST00746,Ananya Sharma,ananya.sharma746@yahoo.com,+916181340104,Hyderabad,Bronze,2025-03-31,,Y
CUST00840,Navya Kulkarni,,+919463197417,Bangalore,Silver,2025-05-23,,Y
CUST00507,Kavya Nair,kavya.nair507@gmail.com,+918528987764,Hyderabad,Silver,2025-02-11,,Y
CUST00007,Ayaan Das,,,Mumbai,Bronze,2025-01-10,,Y
CUST00700,Aadhya Iyer,aadhya.iyer700@rediffmail.com,+916371269125,,Silver,2024-12-22,,Y
CUST00043,Ananya Chopra,,+917802986380,Mumbai,Platinum,2025-02-06,,Y
CUST00200,Aditya Subramanian,aditya.subramanian200@outlook.com,+918948212958,Mumbai,Platinum,2025-01-21,,Y
CUST00340,Navya Kumar,navya.kumar340@gmail.com,+919658779439,,Bronze,2025-01-05,,Y
CUST00832,Rohan Menon,rohan.menon832@yahoo.com,+917815045494,Chennai,Silver,2025-02-12,,Y
CUST00984,Rohan Krishnan,rohan.krishnan984@yahoo.com,+917110154099,,Silver,2025-01-13,2025-02-07,N
CUST00658,Harsha Sharma,harsha.sharma658@outlook.com,+917113239004,Chennai,Platinum,2025-01-07,2025-02-24,N
CUST00016,Navya Naidu,,,,Silver,2025-01-15,,Y
CUST00392,Suresh Iyer,suresh.iyer392@outlook.com,+919198749047,Hyderabad,Silver,2025-01-10,,Y
CUST01136,Keerthi Kulkarni,,+916084342905,Hyderabad,Bronze,2025-01-12,,Y
CUST00346,Vivaan Krishnan,vivaan.krishnan346@yahoo.com,+916608774591,Bangalore,Bronze,2025-02-13,2025-03-14,N
CUST00184,Rohan Naidu,rohan.naidu184@yahoo.com,,Chennai,Platinum,2025-02-19,,Y
CUST00142,Madhavi Kumar,madhavi.kumar142@outlook.com,,Hyderabad,Silver,2025-01-15,,Y
CUST01017,Ayaan Gupta,,+917382071009,Hyderabad,Silver,2025-03-06,,Y
CUST00091,Nikhil Das,nikhil.das91@rediffmail.com,+919238188592,Bangalore,Platinum,2024-12-25,,Y
CUST01052,Sai Sharma,sai.sharma1052@rediffmail.com,+916999223517,Bangalore,Silver,2025-01-15,2025-02-19,N
CUST00406,Ishaan Pillai,ishaan.pillai406@gmail.com,+918022779662,Bangalore,Gold,2025-04-27,,Y
CUST00802,Divya Joshi,divya.joshi802@rediffmail.com,+917306310253,Hyderabad,Bronze,2025-02-03,,Y
CUST00341,Aadhya Nair,aadhya.nair341@rediffmail.com,+916784870376,Chennai,Platinum,2025-01-06,,Y
CUST00322,Arjun Das,arjun.das322@outlook.com,,Hyderabad,Bronze,2025-02-10,2025-03-25,N
CUST00080,Saanvi Reddy,,+919311038395,,Gold,2025-01-10,,Y
CUST00050,Myra Krishnan,myra.krishnan50@rediffmail.com,+917900764032,Hyderabad,Silver,2025-03-08,,Y
CUST00175,Diya Patel,diya.patel175@gmail.com,,Mumbai,Silver,2025-04-07,,Y
CUST01065,Aadhya Khan,aadhya.khan1065@outlook.com,+919336699109,,Gold,2025-01-05,2025-03-02,N
CUST01019,Diya Joshi,,+917660996025,Mumbai,Silver,2024-12-31,,Y
CUST00280,Suresh Naidu,,+916503608160,Mumbai,Platinum,2024-12-28,,Y
CUST00046,Ananya Patel,,+916689078418,Mumbai,Bronze,2025-01-20,,Y
CUST00866,Ayaan Chopra,ayaan.chopra866@rediffmail.com,+918579615117,Mumbai,Bronze,2025-01-13,,Y
CUST00887,Lakshmi Kulkarni,lakshmi.kulkarni887@outlook.com,,Bangalore,Platinum,2025-03-12,,Y
CUST01139,Nikhil Sharma,nikhil.sharma1139@outlook.com,+919153253231,Bangalore,Platinum,2025-01-14,2025-03-01,N
CUST00234,Pooja Shetty,pooja.shetty234@gmail.com,+918641021891,Mumbai,Bronze,2024-12-21,,Y
CUST00838,Meera Mehta,meera.mehta838@outlook.com,+916175700491,,Gold,2024-12-29,,Y
CUST00101,Arjun Krishnan,,+917270511671,Chennai,Gold,2025-01-08,2025-03-08,N
CUST00119,Arun Deshmukh,arun.deshmukh119@yahoo.com,+918548176004,,Platinum,2024-12-23,,Y
CUST01038,Madhavi Sharma,madhavi.sharma1038@outlook.com,,Hyderabad,Platinum,2025-01-08,,Y
CUST00273,Rahul Chopra,rahul.chopra273@outlook.com,+919360928615,,Platinum,2024-12-31,2025-01-31,N
CUST00216,Aditya Sharma,,+917489163980,Hyderabad,Silver,2025-02-28,,Y
CUST00459,Manoj Gupta,manoj.gupta459@rediffmail.com,+918898595009,Mumbai,Bronze,2025-05-04,,Y
CUST01091,Ishaan Sharma,ishaan.sharma1091@outlook.com,+919379152051,Bangalore,Platinum,2025-02-23,,Y
CUST00019,Aarav Rao,aarav.rao19@outlook.com,,,Bronze,2025-01-15,,Y
CUST01035,Sneha Kulkarni,,,Bangalore,Platinum,2024-12-26,2025-02-20,N
CUST00585,Pooja Gupta,pooja.gupta585@yahoo.com,,Bangalore,Platinum,2024-12-28,,Y
CUST00924,Manoj Sharma,,,Bangalore,Silver,2025-01-01,2025-01-26,N
CUST00896,Gayathri Pillai,gayathri.pillai896@rediffmail.com,+917679724883,,Bronze,2025-02-26,,Y
CUST01103,Vihaan Mehta,vihaan.mehta1103@outlook.com,+916394357555,,Bronze,2025-01-15,,Y
CUST01077,Pooja Chopra,pooja.chopra1077@outlook.com,+916327881787,Bangalore,Platinum,2025-01-09,,Y
CUST00420,Arjun Verma,,,Mumbai,Gold,2025-01-24,2025-03-01,N
CUST01139,Nikhil Sharma,nikhil.sharma1139@outlook.com,+919153253231,Bangalore,Bronze,2025-04-28,,Y
CUST01012,Aadhya Deshmukh,aadhya.deshmukh1012@yahoo.com,,,Silver,2025-01-03,2025-02-17,N
CUST00536,Aarav Kulkarni,aarav.kulkarni536@rediffmail.com,+917636191907,Hyderabad,Silver,2025-03-02,,Y
CUST00553,Priya Chopra,,,Hyderabad,Platinum,2025-01-24,,Y
CUST00017,Ishaan Das,ishaan.das17@yahoo.com,+916126027247,Mumbai,Silver,2025-03-01,,Y
CUST00644,Pooja Gupta,pooja.gupta644@outlook.com,+918532403004,Chennai,Gold,2024-12-30,,Y
CUST00684,Vihaan Singh,vihaan.singh684@gmail.com,+917235804889,Hyderabad,Gold,2025-02-11,,Y
CUST00031,Harsha Khan,harsha.khan31@rediffmail.com,,,Platinum,2025-02-12,2025-03-31,N
CUST00801,Ira Joshi,,,Hyderabad,Platinum,2025-01-21,,Y
CUST00209,Ayaan Kumar,,+919928990148,Mumbai,Bronze,2025-01-15,,Y
CUST00759,Pooja Subramanian,pooja.subramanian759@yahoo.com,,Chennai,Silver,2025-01-14,,Y
CUST00530,Arun Mehta,arun.mehta530@outlook.com,,Hyderabad,Platinum,2025-03-01,,Y
CUST00506,Ishaan Kumar,ishaan.kumar506@outlook.com,,Mumbai,Silver,2025-04-14,,Y
CUST00899,Vivaan Joshi,vivaan.joshi899@outlook.com,+917052349246,Chennai,Bronze,2025-01-08,,Y
CUST00473,Ayaan Deshmukh,ayaan.deshmukh473@outlook.com,+918302171349,Bangalore,Silver,2025-01-24,,Y
CUST00001,Madhavi Shetty,madhavi.shetty1@gmail.com,+917482982783,Mumbai,Platinum,2025-01-12,,Y
CUST00065,Ananya Rao,ananya.rao65@gmail.com,+919216411452,Mumbai,Platinum,2024-12-26,2025-02-02,N
CUST00447,Gayathri Sharma,gayathri.sharma447@outlook.com,+916985221903,Chennai,Bronze,2024-12-24,,Y
CUST00259,Kavya Rao,kavya.rao259@gmail.com,+918566826561,,Gold,2024-12-20,,Y
CUST00496,Sneha Chopra,,+919039136809,Mumbai,Bronze,2025-01-03,2025-02-20,N
CUST00821,Vivaan Krishnan,vivaan.krishnan821@yahoo.com,+919449503192,Hyderabad,Platinum,2024-12-20,2025-02-09,N
CUST00413,Lakshmi Singh,lakshmi.singh413@rediffmail.com,+919554085517,,Gold,2025-01-13,2025-03-12,N
CUST00578,Nandini Menon,,,Hyderabad,Gold,2025-01-29,2025-03-05,N
CUST00152,Ayaan Deshmukh,,+916751392834,Mumbai,Bronze,2025-01-18,,Y
CUST00194,Vikram Bose,,,Hyderabad,Bronze,2025-01-06,2025-03-04,N
CUST00321,Gayathri Kulkarni,,+916182705593,Bangalore,Platinum,2025-01-15,2025-02-19,N
CUST00242,Madhavi Naidu,,+917174756461,Hyderabad,Bronze,2025-02-28,,Y
CUST00395,Manoj Singh,manoj.singh395@yahoo.com,+919363209254,Chennai,Gold,2024-12-23,,Y
CUST00580,Nikhil Kumar,,+916564378375,Chennai,Silver,2025-01-09,2025-02-14,N
CUST00912,Reyansh Kulkarni,,+919831705257,,Platinum,2025-01-19,,Y
CUST00165,Harsha Reddy,harsha.reddy165@outlook.com,,Chennai,Silver,2024-12-24,,Y
CUST00160,Diya Mehta,diya.mehta160@yahoo.com,+916922937531,Mumbai,Bronze,2025-04-05,,Y
CUST00075,Madhavi Pillai,madhavi.pillai75@yahoo.com,+916474207016,Chennai,Silver,2025-01-22,,Y
CUST00627,Manoj Chopra,,+919443354394,,Bronze,2024-12-22,2025-02-16,N
CUST00664,Suresh Deshmukh,suresh.deshmukh664@rediffmail.com,+917676708658,Mumbai,Gold,2025-02-17,,Y
CUST00949,Karthik Deshmukh,karthik.deshmukh949@yahoo.com,+918038059760,Chennai,Silver,2024-12-27,,Y
CUST00965,Navya Reddy,navya.reddy965@gmail.com,+919619814987,Hyderabad,Gold,2025-01-02,,Y
CUST00489,Aarav Bose,aarav.bose489@outlook.com,+917468882041,Chennai,Silver,2024-12-20,2025-01-27,N
CUST00809,Rahul Bose,,+916247203397,,Bronze,2025-04-17,,Y
CUST00944,Sneha Reddy,,+918909536225,Chennai,Silver,2025-02-16,,Y
CUST00887,Lakshmi Kulkarni,,+918719102490,Mumbai,Platinum,2025-01-11,2025-03-11,N
CUST00491,Ishaan Mehta,ishaan.mehta491@gmail.com,+918492961919,Chennai,Platinum,2025-01-10,,Y
CUST00636,Aadhya Mehta,aadhya.mehta636@outlook.com,+916936427985,Chennai,Gold,2025-01-16,2025-02-25,N
CUST00263,Aarav Joshi,aarav.joshi263@rediffmail.com,,,Platinum,2025-01-24,,Y
CUST00355,Arun Nair,arun.nair355@gmail.com,,,Bronze,2025-01-01,,Y
CUST00847,Divya Pillai,divya.pillai847@outlook.com,+917173212293,Hyderabad,Gold,2025-03-16,,Y
CUST01009,Swetha Sharma,swetha.sharma1009@yahoo.com,+916030788825,Bangalore,Gold,2025-01-06,2025-02-08,N
CUST00854,Aadhya Patel,,,,Bronze,2024-12-21,,Y
CUST01018,Nikhil Iyer,nikhil.iyer1018@outlook.com,+918800587907,,Bronze,2025-01-14,,Y
CUST00792,Lakshmi Reddy,,,Mumbai,Silver,2025-01-20,2025-02-19,N
CUST00781,Vikram Rao,vikram.rao781@outlook.com,+917306229093,Bangalore,Gold,2024-12-26,,Y
CUST00862,Lakshmi Chopra,lakshmi.chopra862@yahoo.com,+919897835383,Hyderabad,Silver,2025-03-08,,Y
CUST00181,Gayathri Naidu,gayathri.naidu181@rediffmail.com,+917815619298,Bangalore,Platinum,2025-01-19,,Y
CUST00770,Anika Bose,,+916874766523,Bangalore,Gold,2025-01-16,,Y
CUST00714,Manoj Kumar,manoj.kumar714@rediffmail.com,+916988187923,,Silver,2024-12-27,,Y
CUST01045,Lakshmi Khan,,,Chennai,Platinum,2024-12-22,,Y
CUST00109,Pooja Bose,pooja.bose109@gmail.com,,Bangalore,Silver,2025-02-20,2025-04-13,N
CUST00053,Sneha Singh,,+917372904205,Chennai,Bronze,2025-01-01,,Y
CUST00531,Pranav Naidu,,+919558132848,Bangalore,Silver,2024-12-30,,Y
CUST00677,Arjun Chopra,arjun.chopra677@outlook.com,,Hyderabad,Bronze,2025-02-20,,Y
CUST00096,Karthik Chopra,,+919549446730,Hyderabad,Silver,2025-01-12,2025-02-17,N
CUST00841,Myra Shetty,,+918325565503,Chennai,Bronze,2025-01-04,,Y
CUST00369,Keerthi Mehta,keerthi.mehta369@rediffmail.com,,Bangalore,Gold,2025-01-16,,Y
CUST00266,Manoj Subramanian,manoj.subramanian266@gmail.com,+917782177496,Bangalore,Bronze,2025-01-03,,Y
CUST00052,Vihaan Krishnan,vihaan.krishnan52@rediffmail.com,+918917390734,Hyderabad,Platinum,2024-12-20,,Y
CUST00746,Ananya Sharma,,+916181340104,Mumbai,Bronze,2025-03-01,2025-03-30,N
CUST00793,Diya Reddy,diya.reddy793@gmail.com,+916638231779,Chennai,Platinum,2024-12-29,,Y
CUST00519,Reyansh Kumar,reyansh.kumar519@yahoo.com,+918659419689,Bangalore,Silver,2025-03-16,,Y
CUST00516,Harsha Das,harsha.das516@outlook.com,+916085044220,Mumbai,Silver,2025-01-10,,Y
CUST00947,Kavya Patel,kavya.patel947@rediffmail.com,+918129672947,,Silver,2024-12-28,,Y
CUST00448,Aditya Pillai,aditya.pillai448@outlook.com,,Bangalore,Silver,2025-02-21,,Y
CUST00330,Divya Pillai,,+918386501496,Mumbai,Silver,2025-02-18,,Y
CUST00434,Vivaan Iyer,,+917230978911,,Bronze,2025-01-23,,Y
CUST00654,Myra Chopra,,+916649803864,Bangalore,Silver,2024-12-21,,Y
CUST00173,Ananya Subramanian,ananya.subramanian173@yahoo.com,+917098040513,Bangalore,Platinum,2024-12-31,2025-02-04,N
CUST00006,Lakshmi Bose,lakshmi.bose6@yahoo.com,+916845712401,Chennai,Bronze,2024-12-27,,Y
CUST00942,Swetha Singh,swetha.singh942@gmail.com,+919842196666,,Bronze,2025-01-23,,Y
CUST00860,Anika Bose,anika.bose860@rediffmail.com,+919552229015,,Platinum,2025-01-09,,Y
CUST01140,Saanvi Kulkarni,,+919025019439,Bangalore,Gold,2024-12-26,,Y
CUST00032,Aadhya Naidu,aadhya.naidu32@gmail.com,,Hyderabad,Platinum,2024-12-22,,Y
CUST00552,Lakshmi Iyer,lakshmi.iyer552@gmail.com,+916839226317,Mumbai,Platinum,2025-01-28,,Y
CUST01080,Navya Nair,navya.nair1080@rediffmail.com,+919378882763,Mumbai,Bronze,2025-01-05,,Y
CUST00382,Ishaan Patel,ishaan.patel382@gmail.com,+918500440916,Bangalore,Gold,2025-01-06,,Y
CUST01027,Suresh Joshi,,+919486073241,Bangalore,Silver,2025-01-12,,Y
CUST00724,Navya Reddy,navya.reddy724@rediffmail.com,+919307679795,,Bronze,2025-02-26,,Y
CUST00648,Priya Subramanian,priya.subramanian648@outlook.com,,Bangalore,Platinum,2024-12-31,2025-02-10,N
CUST00371,Aadhya Bose,,+916721355908,Bangalore,Gold,2025-01-08,,Y
CUST00518,Myra Kumar,,+917185058725,,Platinum,2025-01-09,,Y
CUST00733,Ayaan Das,,+919685505201,Mumbai,Platinum,2025-04-19,,Y
CUST00643,Pooja Menon,pooja.menon643@gmail.com,+919703428402,Chennai,Gold,2024-12-25,2025-02-15,N
CUST00030,Vivaan Chopra,vivaan.chopra30@yahoo.com,+918488826138,Bangalore,Platinum,2025-01-18,,Y
CUST00680,Harsha Shetty,harsha.shetty680@outlook.com,+916790130431,Mumbai,Silver,2025-01-19,2025-02-24,N
CUST01105,Ananya Subramanian,ananya.subramanian1105@outlook.com,,Bangalore,Gold,2024-12-22,,Y
CUST00710,Madhavi Das,madhavi.das710@outlook.com,,Bangalore,Gold,2025-01-15,,Y
CUST00338,Saanvi Singh,,+916013069655,Hyderabad,Silver,2025-03-20,,Y
CUST00109,Pooja Bose,pooja.bose109@gmail.com,+916342099690,,Bronze,2025-04-14,,Y
CUST00882,Sai Rao,sai.rao882@rediffmail.com,+918415378210,Hyderabad,Silver,2024-12-22,2025-01-25,N
CUST00526,Meera Chopra,,+919222081224,Chennai,Gold,2025-02-04,,Y
CUST00878,Arjun Deshmukh,,,Bangalore,Gold,2025-01-19,,Y
CUST00820,Ayaan Subramanian,ayaan.subramanian820@outlook.com,+919963075428,,Gold,2025-01-23,,Y
CUST00671,Suresh Sharma,suresh.sharma671@rediffmail.com,+916675916284,Chennai,Gold,2025-02-17,2025-04-03,N
CUST00235,Krishna Bose,,+916123169160,Chennai,Platinum,2025-03-20,2025-04-28,N
CUST01131,Vihaan Das,vihaan.das1131@gmail.com,,,Platinum,2025-01-19,2025-03-08,N
CUST00436,Saanvi Gupta,saanvi.gupta436@gmail.com,,Hyderabad,Bronze,2025-01-20,,Y
CUST00343,Diya Sharma,,+919583810336,Bangalore,Silver,2025-01-21,,Y
CUST01002,Aadhya Subramanian,aadhya.subramanian1002@outlook.com,,Hyderabad,Gold,2025-01-03,,Y
CUST00204,Vivaan Iyer,vivaan.iyer204@yahoo.com,+916223413650,Mumbai,Gold,2025-02-19,,Y
CUST00755,Kavya Pillai,,+918101139400,,Platinum,2025-03-07,,Y
CUST00931,Harsha Patel,harsha.patel931@yahoo.com,,Hyderabad,Platinum,2025-01-20,,Y
CUST00144,Nandini Bose,nandini.bose144@rediffmail.com,,Bangalore,Gold,2024-12-21,,Y
CUST00188,Vikram Subramanian,vikram.subramanian188@gmail.com,+917273248544,,Platinum,2025-02-20,,Y
CUST00626,Vihaan Kulkarni,vihaan.kulkarni626@yahoo.com,+916147045916,Hyderabad,Gold,2024-12-23,,Y
CUST00581,Arjun Khan,arjun.khan581@yahoo.com,+919628550823,Hyderabad,Bronze,2024-12-29,,Y
CUST00948,Madhavi Subramanian,madhavi.subramanian948@rediffmail.com,+919575104712,Mumbai,Bronze,2025-01-03,,Y
CUST00350,Rahul Menon,rahul.menon350@rediffmail.com,+917626581512,Bangalore,Silver,2025-02-19,2025-04-14,N
CUST00058,Vivaan Joshi,,+919966557680,Mumbai,Gold,2025-01-19,,Y
CUST00226,Gayathri Verma,,,Hyderabad,Silver,2025-01-24,,Y
CUST00592,Navya Reddy,navya.reddy592@rediffmail.com,+918888495063,Mumbai,Platinum,2025-01-21,2025-02-24,N
CUST00992,Reyansh Naidu,,,,Platinum,2025-02-09,,Y
CUST00024,Nikhil Naidu,nikhil.naidu24@yahoo.com,+916660840665,,Platinum,2025-01-28,,Y
CUST00821,Vivaan Krishnan,,,Mumbai,Platinum,2025-02-10,,Y
CUST00885,Nandini Mehta,nandini.mehta885@rediffmail.com,+916456796417,,Gold,2025-03-17,,Y
CUST00238,Arun Bose,arun.bose238@rediffmail.com,+919068568176,Hyderabad,Gold,2025-02-27,,Y
CUST00254,Keerthi Singh,,+918378592337,,Platinum,2025-01-05,,Y
CUST00328,Ira Chopra,ira.chopra328@rediffmail.com,+919336966380,,Silver,2025-01-20,,Y
CUST00169,Manoj Pillai,manoj.pillai169@yahoo.com,+917125213550,,Silver,2025-01-19,,Y
CUST00132,Nandini Reddy,,,Mumbai,Silver,2025-04-13,,Y
CUST00861,Diya Shetty,,+916153819189,Mumbai,Bronze,2025-01-06,2025-02-13,N
CUST00132,Nandini Reddy,,+917679836564,Hyderabad,Gold,2025-01-09,2025-03-06,N
CUST01138,Arjun Joshi,arjun.joshi1138@rediffmail.com,+919210203874,Chennai,Silver,2025-04-13,,Y
CUST00591,Vihaan Gupta,vihaan.gupta591@yahoo.com,+919819418064,Hyderabad,Platinum,2025-01-10,,Y
CUST01043,Diya Krishnan,diya.krishnan1043@rediffmail.com,+916036546227,Chennai,Platinum,2024-12-29,,Y
CUST00659,Nandini Bose,nandini.bose659@yahoo.com,+916911733509,Bangalore,Silver,2024-12-31,,Y
CUST00221,Pooja Rao,pooja.rao221@yahoo.com,+917388419928,Bangalore,Gold,2025-03-05,,Y
CUST00111,Saanvi Chopra,saanvi.chopra111@outlook.com,+918716228205,,Bronze,2025-01-10,,Y
CUST00930,Harsha Mehta,harsha.mehta930@outlook.com,+918114848341,Mumbai,Gold,2025-01-07,2025-02-03,N
CUST00218,Sneha Mehta,sneha.mehta218@outlook.com,+916345545474,Chennai,Silver,2025-01-23,,Y
CUST00190,Aarav Kumar,aarav.kumar190@yahoo.com,+917821620551,Chennai,Platinum,2024-12-28,2025-01-27,N
CUST00946,Rohan Joshi,rohan.joshi946@rediffmail.com,+917901834553,,Bronze,2025-01-02,,Y
CUST00722,Aditya Bose,aditya.bose722@outlook.com,+918508102643,Chennai,Platinum,2025-01-21,,Y
CUST01054,Navya Krishnan,,+917859446796,Chennai,Bronze,2025-02-18,,Y
CUST00301,Rahul Reddy,,,Mumbai,Bronze,2024-12-26,,Y
CUST00407,Ayaan Patel,ayaan.patel407@yahoo.com,,,Silver,2024-12-23,,Y
CUST00500,Karthik Rao,karthik.rao500@outlook.com,,Mumbai,Gold,2024-12-27,,Y
CUST00808,Aarav Mehta,aarav.mehta808@rediffmail.com,+919365979230,Mumbai,Gold,2025-04-05,,Y
CUST00047,Priya Sharma,priya.sharma47@rediffmail.com,+917091315179,Chennai,Platinum,2025-01-06,,Y
CUST00222,Divya Pillai,divya.pillai222@outlook.com,+917594355137,Bangalore,Bronze,2024-12-27,,Y
CUST00788,Karthik Reddy,,+916039768511,,Bronze,2025-03-14,,Y
CUST00830,Ananya Khan,ananya.khan830@yahoo.com,+919815617860,Chennai,Bronze,2024-12-26,,Y
CUST00755,Kavya Pillai,,,Chennai,Bronze,2025-01-11,2025-03-06,N
CUST00622,Sai Krishnan,sai.krishnan622@yahoo.com,+917529855685,Mumbai,Silver,2025-01-01,,Y
CUST00051,Ananya Verma,,+919637767663,Mumbai,Silver,2025-01-03,,Y
CUST01015,Krishna Deshmukh,krishna.deshmukh1015@gmail.com,+916419492837,Chennai,Platinum,2024-12-28,,Y
CUST00590,Rahul Gupta,rahul.gupta590@yahoo.com,+918602902127,Mumbai,Platinum,2025-01-20,,Y
CUST00844,Pooja Singh,pooja.singh844@rediffmail.com,,Chennai,Silver,2025-02-21,,Y
CUST00215,Ayaan Joshi,ayaan.joshi215@yahoo.com,,,Bronze,2025-01-20,,Y
CUST00806,Priya Rao,priya.rao806@outlook.com,+916741539466,Bangalore,Gold,2025-02-03,,Y
CUST00290,Keerthi Subramanian,,+917585851051,Hyderabad,Silver,2025-01-23,2025-03-20,N
CUST00166,Nandini Das,nandini.das166@rediffmail.com,,,Bronze,2025-01-02,,Y
CUST01014,Manoj Patel,manoj.patel1014@yahoo.com,,,Gold,2025-02-11,,Y
CUST00492,Manoj Das,manoj.das492@rediffmail.com,+918075603929,,Gold,2025-02-01,,Y
CUST00557,Ishaan Khan,ishaan.khan557@gmail.com,,Mumbai,Bronze,2025-01-21,2025-03-09,N
CUST01082,Rahul Bose,,+918938788288,Mumbai,Gold,2024-12-23,,Y
CUST00858,Vihaan Sharma,,+917311092178,,Bronze,2025-03-28,,Y
CUST00615,Madhavi Chopra,madhavi.chopra615@gmail.com,+917903428538,,Gold,2025-01-17,,Y
CUST01055,Anika Verma,,+918537157789,Mumbai,Silver,2025-01-20,,Y
CUST01117,Karthik Menon,karthik.menon1117@gmail.com,+918854949014,Hyderabad,Platinum,2025-01-18,,Y
CUST00042,Nikhil Mehta,nikhil.mehta42@gmail.com,+916052715356,Mumbai,Bronze,2024-12-28,,Y
CUST00454,Saanvi Sharma,saanvi.sharma454@gmail.com,+916319283796,Chennai,Bronze,2024-12-22,,Y
CUST00546,Navya Kumar,navya.kumar546@outlook.com,+918857280261,Mumbai,Bronze,2025-01-13,,Y
CUST00967,Arun Das,,+917789039090,,Bronze,2025-01-08,,Y
CUST01031,Gayathri Singh,gayathri.singh1031@outlook.com,+919266766786,Bangalore,Silver,2025-01-11,,Y
CUST00731,Rahul Bose,rahul.bose731@outlook.com,+919071673235,Bangalore,Bronze,2024-12-24,,Y
CUST00225,Gayathri Subramanian,gayathri.subramanian225@yahoo.com,+918174731972,Bangalore,Platinum,2024-12-20,,Y
CUST00499,Sneha Deshmukh,sneha.deshmukh499@outlook.com,+916361037011,,Gold,2025-01-15,,Y
CUST00191,Arjun Gupta,,+919378835267,Bangalore,Bronze,2025-01-11,2025-03-06,N
CUST00584,Ayaan Sharma,ayaan.sharma584@yahoo.com,+917286257589,Hyderabad,Platinum,2025-01-18,,Y
CUST00197,Reyansh Patel,reyansh.patel197@yahoo.com,,,Bronze,2025-01-15,2025-02-28,N
CUST00344,Rohan Naidu,rohan.naidu344@outlook.com,+917226906515,,Gold,2024-12-26,,Y
